,employer,link,location,position_title,salary,excel,python,r,java,c,c++,matlab,sas,sql,tableau,hadoop,spark,power bi,tensorflow,keras,pytorch,theano,caffe,communication,problem solving,project management,consulting,presentation,leadership,documentation,marketing,lead,time management,collaborate,organize
1514,SAP,https://job-openings.monster.ca/security-engineer-sap-analytics-cloud-job-vancouver-ca-sap/b09beaf7-6ff1-4b0d-91bc-56e8ec19c259,Vancouver,"Security Engineer, SAP Analytics Cloud Job",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,Luxottica Group,https://job-openings.monster.ca/licensed-store-manager-winnipeg-mb-ca-r3p-2m4-winnipeg-mb-ca-luxottica-group/a94527c3-a3f3-431b-af43-2012f5d25d24,"Winnipeg, MB","Licensed Store Manager (Winnipeg, MB, CA, R3P 2M4)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,Serco,https://job-openings.monster.ca/driver-examiner-2-hamilton-part-time-term-non-bilingual-stoney-creek-on-ca-serco/34532a33-f6f6-437a-b92f-40657796144d,"Stoney Creek, ON",Driver Examiner 2 - Hamilton - Part Time - Term - Non-Bilingual,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1517,Extendicare,https://job-openings.monster.ca/labour-relations-analyst-markham-on-ca-extendicare/a3ebdc87-5536-4cff-85d2-3b0bf5607d6e,"Markham, ON",Labour Relations Analyst,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1518,Flex-N-Gate,https://job-openings.monster.ca/environmental-health-safety-coordinator-windsor-on-ca-flex-n-gate/a2971120-9b24-4e9b-b759-381c9ee60b21,"Windsor, ON","Environmental, Health & Safety Coordinator",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1519,BC Mental Health & Addiction Services,https://job-openings.monster.ca/licensed-practical-nurse-correctional-health-services-victoria-bc-ca-bc-mental-health-addiction-services/a228a2a1-25d2-4ce0-a3e4-98e3551aab2b,"Victoria, BC",Licensed Practical Nurse - Correctional Health Services,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1520,Decisive Farming,https://job-openings.monster.ca/agriculture-territory-manager-yorkton-sk-ca-decisive-farming/9d4134ec-69df-4668-8654-a44dfd3fad4b,"Yorkton, SK",Agriculture Territory Manager,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1521,Nutrien Ltd.,https://job-openings.monster.ca/seasonal-research-assistant-saskatoon-sk-ca-nutrien-ltd/992e8709-7306-4446-81d6-9c8cae86e2f8,"Saskatoon, SK",Seasonal Research Assistant,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,Halton Healthcare,https://job-openings.monster.ca/helper-1-linen-waste-oakville-on-ca-halton-healthcare/32f42852-755d-4204-b4d6-3f5cee2c35bf,"Oakville, ON",Helper 1 Linen & Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,Rogers Communications,https://job-openings.monster.ca/sr-manager-strategy-toronto-on-ca-rogers-communications/9662276f-f50d-49ef-ae5e-2f5a2014668c,"Toronto, ON","Sr Manager, Strategy",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1524,Loblaw Digital,https://job-openings.monster.ca/pharmacy-technician-part-time-day-toronto-on-ca-loblaw-digital/21f52bf6-3ec8-49f5-8d1a-bc9019ae81ee,"Toronto, ON","Pharmacy Technician - Part Time, Day",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,PayPal,https://job-openings.monster.ca/san-jose-ca-senior-tax-analyst-tax-operations-san-jose-ca-paypal/1469e04a-8303-42b4-b137-a383c42cab5b,San Jose,San-Jose-CA-Senior-Tax-Analyst--Tax-Operations,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1526,Golder,https://job-openings.monster.ca/junior-environmental-scientist-vancouver-bc-ca-golder/949c4924-b29d-43d1-aff2-16cd30e2cb2d,"VANCOUVER, BC",Junior Environmental Scientist,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1527,Launch Academy,https://job-openings.monster.ca/marketing-manager-ft-vancouver-vancouver-ca-launch-academy/891ffbc9-fc77-4160-aec9-7719737374b1,Vancouver,"Marketing Manager (FT, Vancouver)",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1528,Serco Inc.,https://job-openings.monster.ca/driver-examiner-2-etobicoke-part-time-term-non-bilingual-north-york-on-ca-serco-inc/13deca7a-da7d-42d4-96b8-5c057209fcc6,"North York, ON",Driver Examiner 2 - Etobicoke - Part Time - Term - Non-Bilingual,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1529,the west corporation,https://job-openings.monster.ca/sqa-analyst-analyste-sqa-laurent-qc-ca-the-west-corporation/862d7e64-90a5-4eaa-b3c7-80ac4c63f49c,"Laurent, QC",SQA Analyst - Analyste SQA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,Canacre,https://job-openings.monster.ca/land-agent-land-acquisition-specialist-north-bay-on-north-bay-on-ca-canacre/fafa81a7-ae9a-4c61-92d1-03b0e974e206,"North Bay, ON","Land Agent/Land Acquisition Specialist - North Bay, ON",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,Deloitte,https://job-openings.monster.ca/senior-associate-financial-crime-toronto-on-ca-m5c-3g7-toronto-on-ca-deloitte/e93b40d4-502e-4d11-b7dc-ac0fb3913fd2,"Toronto, ON","Senior Associate, Financial Crime (Toronto, ON, CA, M5C 3G7)",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1532,Omers,https://job-openings.monster.ca/analyst-financial-reporting-toronto-on-ca-omers/e22cf80b-3c22-4fd2-ac69-7e7b2bfa8089,"Toronto, ON","Analyst, Financial Reporting",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,OXFORD,https://job-openings.monster.ca/analyst-financial-reporting-toronto-on-ca-oxford/7a30dee9-1784-4196-8bd6-b423e9b30051,"Toronto, ON","Analyst, Financial Reporting",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,Z Gallerie,https://job-openings.monster.ca/digital-designer-toronto-on-ca-z-gallerie/76c746bb-4fe1-40f4-90aa-c9a87d8197f7,"Toronto, ON",Digital Designer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1535,Trillium Health Partners,https://job-openings.monster.ca/pharmacy-technician-ca-trillium-health-partners/d8870b47-1842-4268-a21b-d58c03fdf92c,,Pharmacy Technician,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,Canada Life Assurance Company,https://job-openings.monster.ca/renewal-assistant-1-year-term-winnipeg-mb-ca-canada-life-assurance-company/d3585309-10be-4afd-bb13-df8948446bda,"Winnipeg, MB",Renewal Assistant- 1 Year Term,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1537,Leap Tools,https://job-openings.monster.ca/junior-product-manager-on-on-ca-leap-tools/55306c3e-fdc8-4865-875a-45569049a009,"ON, ON",Junior Product Manager,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,Cardinal Health,https://job-openings.monster.ca/senior-insights-analyst-vaughan-ca-cardinal-health/50398738-89d4-44c4-a55b-966e9e3854fa,Vaughan,Senior Insights Analyst,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,University of Waterloo,https://job-openings.monster.ca/research-coordinator-waterloo-on-ca-university-of-waterloo/cb418b4e-f363-4bd5-9130-627f1a695a9a,"Waterloo, ON",Research Coordinator,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1540,The MEARIE Group,https://job-openings.monster.ca/control-room-operator-–-2-positions-oakville-on-ca-the-mearie-group/4e91ea0d-3fd1-4391-8c7a-9359ce9404e9,"Oakville, ON",Control Room Operator – 2 positions,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1541,Victoria Order of Nurses,https://job-openings.monster.ca/registered-nurse-rn-rft-1-0-cobourg-on-ca-victoria-order-of-nurses/c9ed973b-e9f2-410f-baa8-36dfaaeff9e6,"Cobourg, ON",Registered Nurse (RN) (RFT 1.0),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1542,Hatch,https://job-openings.monster.ca/senior-electrical-engineer-fredericton-nb-ca-fredericton-nb-ca-hatch/c4038de2-288d-4f28-a819-cd720d38197b,"Fredericton, NB","Senior Electrical Engineer (Fredericton, NB, CA)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1543,Victoria Order of Nurses,https://job-openings.monster.ca/registered-practical-nurse-rpn-visiting-nursing-full-time-part-time-belleville-on-ca-victoria-order-of-nurses/c0308036-94e5-4ef7-8a5f-e1ecf7bf25e0,"Belleville, ON","Registered Practical Nurse (RPN), Visiting Nursing (Full-time/ Part-time)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1544,"SCI Shared Resources, LLC",https://job-openings.monster.ca/embalmer-cdn-toronto-on-ca-sci-shared-resources-llc/4dc9e823-26a5-447e-a29b-0f3eb5d251d5,"Toronto, ON",Embalmer (CDN),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,Charles River Laboratories,https://job-openings.monster.ca/veterinary-pathologist-ii-montreal-laval-ca-charles-river-laboratories/bd825cc6-e409-4b42-aff4-586b0c4596a2,Laval,Veterinary Pathologist II (Montreal),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,News America Marketing,https://job-openings.monster.ca/merchandiser-oshawa-on-ca-news-america-marketing/aeab4e64-5f9f-4103-a202-c598387f67e5,"Oshawa, ON",Merchandiser,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1547,Bombardier,https://job-openings.monster.ca/vehicle-dynamics-engineer-st-bruno-qc-ca-bombardier/a47728af-1925-4f20-ba2b-d5518e04a0d4,"St. Bruno, QC",Vehicle Dynamics Engineer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,Aviva,https://job-openings.monster.ca/specialist-loss-control-rep-calgary-ca-aviva/9089949b-a139-49e6-8bfb-7e1a0e37f2cd,Calgary,Specialist Loss Control Rep,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1549,"Mars, Incorporated",https://job-openings.monster.ca/retail-sales-leader-halifax-dartmouth-bedford-ns-ca-ns-ca-ca-mars-incorporated/37adefd3-86c5-449b-8edd-992cc9226386,"NS, CA","Retail Sales Leader - Halifax, Dartmouth, & Bedford. (NS, CA)",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,Watts Water Technologies Inc,https://job-openings.monster.ca/manufacturing-specialist-ii-manufacturing-eng-vernon-ca-watts-water-technologies-inc/379a935f-bcad-45e2-9cba-824fb08ff50a,Vernon,Manufacturing Specialist II (Manufacturing Eng),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1551,Brandt,https://job-openings.monster.ca/sales-support-coordinator-regina-sk-ca-brandt/30d97a9e-5119-4439-9792-28348866f4d7,"Regina, SK",Sales Support Coordinator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1552,City of Victoria,https://job-openings.monster.ca/financial-analyst-utility-billing-victoria-bc-ca-city-of-victoria/89c69cee-55c2-4d7c-bb3a-f54cf45a8dc2,"Victoria, BC",Financial Analyst - Utility Billing,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,Ellerca Health,https://job-openings.monster.ca/health-navigator-rn-cde-on-ca-ellerca-health/28322558-75ae-48fa-bf4b-c2fbbc183919,ON,Health Navigator / RN CDE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1554,Designer Brands Canada,https://job-openings.monster.ca/assistant-store-manager-vernon-bc-ca-designer-brands-canada/226fc409-51a4-4754-b16a-5ef284ed14f8,"Vernon, BC",Assistant Store Manager,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,Avra Talent,https://job-openings.monster.ca/avra-talent-toronto-on-ca-avra-talent/1d9a81ae-ab41-4ba9-b5fd-7f592c431d38,"Toronto, ON",Avra Talent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,Cox Media Group,https://job-openings.monster.ca/inside-regional-sales-manager-xtime-montreal-ca-cox-media-group/1c4980fc-6d6a-4617-91bc-ea21e0c44272,Montreal,Inside Regional Sales Manager xTime,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,Charles River Laboratories,https://job-openings.monster.ca/archives-technician-senneville-ca-charles-river-laboratories/87fe5a5a-a4d2-4aeb-b724-23e002b3726b,Senneville,Archives Technician,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,Finning,https://job-openings.monster.ca/performance-solution-technical-project-manager-cannock-gb-ca-finning/86da32fe-d937-4baf-983f-05ff51554a3f,"Cannock, GB",Performance Solution Technical Project Manager,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1559,goeasy,https://job-openings.monster.ca/financial-service-representative-edmonton-ab-ca-goeasy/7f7399e1-0451-4aa2-89cc-e47df1479fff,"Edmonton, AB",Financial Service Representative,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1560,"MedMatica Consulting Associates, Inc",https://job-openings.monster.ca/systems-integration-engineer-philadelphia-ca-medmatica-consulting-associates-inc/79f7490e-12ba-411c-af3f-1a674f8a3586,Philadelphia,Systems Integration Engineer,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1561,Mondelez International,https://job-openings.monster.ca/hse-manufacturing-co-op-east-york-ca-mondelez-international/77bbdfca-35a6-44c3-a17b-3fcd691d234f,East York,HSE Manufacturing Co-op,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1562,"MedMatica Consulting Associates, Inc",https://job-openings.monster.ca/healthcare-information-exchange-clinical-analyst-philadelphia-ca-medmatica-consulting-associates-inc/725ba273-f011-4232-9a52-18f544a2b580,Philadelphia,Healthcare Information Exchange Clinical Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,BFC Careers,https://job-openings.monster.ca/commercial-property-administrator-vancouver-bc-ca-bfc-careers/1573f36c-9386-4808-a756-b867626ff3a0,"Vancouver, BC",Commercial Property Administrator,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1564,JBS Food Canada ULC.,https://job-openings.monster.ca/quality-assurance-technician-brooks-ab-ca-jbs-food-canada-ulc/6bd69947-9677-42e4-9571-87bd6ba0a9a3,"Brooks, AB",Quality Assurance Technician,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,Trulioo,https://job-openings.monster.ca/technical-writer-emerging-technology-vancouver-bc-ca-trulioo/fb284f93-488a-4b03-8440-68d01aba6ca8,"Vancouver, BC","Technical Writer, Emerging Technology",,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1566,Farmers Edge,https://job-openings.monster.ca/precision-agronomist-saskatoon-sk-ca-farmers-edge/f83c74fc-98ef-4a0f-ab31-fc7c99dbff3f,"Saskatoon, SK",Precision Agronomist,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1567,Bombardier,https://job-openings.monster.ca/systems-engineer-coupler-26-gangway-st-bruno-qc-ca-bombardier/6bcc371c-7303-4dc5-bb24-4436aac2716e,"St. Bruno, QC",Systems Engineer-Coupler %26 Gangway,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,Hatch,https://job-openings.monster.ca/electrical-eit-engineering-new-graduate-mississauga-ontario-mississauga-on-ca-mississauga-on-ca-hatch/69c498c7-46ab-4ad3-91c9-e34ec355b392,"Mississauga, ON","Electrical EIT - Engineering New Graduate - Mississauga, Ontario (Mississauga, ON, CA)",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1569,Proviso Consulting,https://job-openings.monster.ca/business-analyst-–-capital-markets-toronto-on-ca-proviso-consulting/d79b6a47-81d4-4709-9980-97e5d5cd97d8,"Toronto, ON",Business Analyst – Capital Markets,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1570,IGT,https://job-openings.monster.ca/payments-analyst-i-moncton-nb-ca-igt/d1693434-29c7-4a1f-a3b4-8ae44ac8360c,"Moncton, NB",Payments Analyst I,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1571,MNP LLP,https://job-openings.monster.ca/analyst-farm-management-consulting-winnipeg-mb-ca-mnp-llp/5969b582-8a36-4948-adda-7d916596ad31,"Winnipeg, MB","Analyst, Farm Management Consulting",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1572,PayPal,https://job-openings.monster.ca/bay-area-ca-product-manager-pdlc-tools-bay-area-ca-paypal/5460fe5e-2ae3-4d0d-a2d9-9bac72650530,Bay Area,Bay-Area-CA-Product-Manager--PDLC-Tools,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1573,Agility PR Solutions,https://job-openings.monster.ca/senior-media-analyst-ottawa-on-ca-agility-pr-solutions/4afc8e0d-39a1-4483-b561-4ff0fc6305a4,"Ottawa, ON",Senior Media Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
