,employer,link,location,position_title,salary,excel,python,r,java,c,c++,matlab,sas,sql,tableau,hadoop,spark,power bi,tensorflow,keras,pytorch,theano,caffe,communication,problem solving,project management,consulting,presentation,leadership,documentation,marketing,lead,time management,collaborate,organize
247,Randstad,https://job-openings.monster.ca/java-architect-back-end-ecommerce-toronto-on-ca-randstad/221767486,"Toronto, ON",Java Architect Back End - eCommerce,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
248,Procom,https://job-openings.monster.ca/senior-java-developer-big-data-analysis-toronto-on-ca-procom/221882004,"Toronto, ON","Senior Java Developer, Big Data Analysis",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Procom,https://job-openings.monster.ca/business-systems-analyst-–-digital-agile-toronto-on-ca-procom/221255316,"Toronto, ON",Business Systems Analyst – Digital/Agile,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Eagle Professional Resources Inc,https://job-openings.monster.ca/programmer-developer-net-toronto-gta-on-ca-eagle-professional-resources-inc/221725089,"Toronto/GTA, ON",Programmer/Developer (.Net),,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Procom,https://job-openings.monster.ca/qa-tester-ba-toronto-on-ca-procom/221960530,"Toronto, ON",QA Tester / BA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,T.E.S. Employment Solution,https://job-openings.monster.ca/java-developer-contract-montreal-montreal-qc-ca-t-e-s-employment-solution/221200538,"Montreal, QC",JAVA Developer - Contract - Montreal,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,T.E.S. Employment Solution,https://job-openings.monster.ca/data-engineer-toronto-on-ca-t-e-s-employment-solution/221886988,"TORONTO, ON",Data Engineer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
254,Procom,https://job-openings.monster.ca/salesforce-systems-testing-qa-specialist-toronto-on-ca-procom/222041463,"Toronto, ON",Salesforce Systems Testing/QA Specialist,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
255,Eagle Professional Resources Inc,https://job-openings.monster.ca/programmer-developer-toronto-gta-on-ca-eagle-professional-resources-inc/221691660,"Toronto/GTA, ON",Programmer/Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
256,Step By Step Professional Services Inc,https://job-openings.monster.ca/sr-healthcare-informatics-lead-burlington-on-ca-step-by-step-professional-services-inc/221629605,"Burlington, ON",Sr. Healthcare Informatics Lead,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
257,Hays,https://job-openings.monster.ca/financial-analyst-dax-data-analysis-expression-burlington-on-ca-hays/221557927,"Burlington, ON",Financial Analyst - DAX (Data Analysis Expression),,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Procom,https://job-openings.monster.ca/quality-analytics-engineer-ottawa-on-ca-procom/221760674,"Ottawa, ON",Quality Analytics Engineer,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Eagle Professional Resources Inc,https://job-openings.monster.ca/programmer-developer-toronto-gta-on-ca-eagle-professional-resources-inc/221725668,"Toronto/GTA, ON",Programmer/Developer,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,HCL Technologies Limited,https://job-openings.monster.ca/android-developer-ca-hcl-technologies-limited/221692279,,Android Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
261,Procom,https://job-openings.monster.ca/technology-architect-cloud-toronto-on-ca-procom/221256449,"Toronto, ON",Technology Architect - Cloud,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
262,"Modis, Inc.",https://job-openings.monster.ca/project-manager-toronto-on-ca-modis-inc/221296078,"Toronto, ON",Project Manager,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
263,Eagle Professional Resources Inc,https://job-openings.monster.ca/data-management-analyst-edmonton-ab-ca-eagle-professional-resources-inc/221770527,"Edmonton, AB",Data Management Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,The Delivery Group,https://job-openings.monster.ca/business-analyst-toronto-on-ca-the-delivery-group/221233710,"Toronto, ON",Business Analyst,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
265,Eagle Professional Resources Inc,https://job-openings.monster.ca/technology-architect-toronto-gta-on-ca-eagle-professional-resources-inc/221255651,"Toronto/GTA, ON",Technology Architect,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Eagle Professional Resources Inc,https://job-openings.monster.ca/technical-consulting-sr-technical-consultant-ottawa-gatineau-on-ca-eagle-professional-resources-inc/221913244,"Ottawa/Gatineau, ON",Technical Consulting - Sr. Technical Consultant,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,TalentBurst Inc,https://job-openings.monster.ca/canada-project-manager-i-professional-toronto-on-ca-talentburst-inc/221707582,"Toronto, ON",Canada-Project Manager I (Professional),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
268,Eagle Professional Resources Inc,https://job-openings.monster.ca/programmer-developer-toronto-gta-on-ca-eagle-professional-resources-inc/221535927,"Toronto/GTA, ON",Programmer/Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
269,TalentBurst Inc,https://job-openings.monster.ca/full-stack-engineer-cs-platform-montreal-qc-ca-talentburst-inc/221738250,"Montreal, QC","Full-Stack Engineer, CS Platform",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
270,Procom,https://job-openings.monster.ca/opentext-consultant-ottawa-on-ca-procom/221894219,"Ottawa, ON",OpenText Consultant,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Procom,https://job-openings.monster.ca/intermediate-developer-toronto-on-ca-procom/221799730,"Toronto, ON",Intermediate Developer,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Randstad,https://job-openings.monster.ca/mobile-developer-ios-montreal-qc-ca-randstad/221397867,"Montreal, QC",Mobile developer - IOS,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
273,Eagle Professional Resources Inc,https://job-openings.monster.ca/programmer-developer-toronto-gta-on-ca-eagle-professional-resources-inc/221627867,"Toronto/GTA, ON",Programmer/Developer,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Intellex Systems Group,https://job-openings.monster.ca/business-analyst-toronto-on-ca-intellex-systems-group/221415233,"Toronto, ON",Business Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,"Modis, Inc.",https://job-openings.monster.ca/senior-java-developer-calgary-ab-ca-modis-inc/221174850,"Calgary, AB",Senior Java Developer,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,TAL Group Inc,https://job-openings.monster.ca/aws-architect-greater-toronto-area-on-ca-tal-group-inc/221953181,"Greater Toronto Area, ON",AWS Architect,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
277,Eagle Professional Resources,https://job-openings.monster.ca/developer-ottawa-on-ca-eagle-professional-resources/221232501,"Ottawa, ON",Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,TalentBurst Inc,https://job-openings.monster.ca/back-end-engineer-community-support-platform-montreal-qc-ca-talentburst-inc/221668932,"Montreal, QC","Back-End Engineer, Community Support Platform",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
279,T.E.S. Employment Solution,https://job-openings.monster.ca/service-now-developer-montreal-qc-ca-t-e-s-employment-solution/221886983,"MONTREAL, QC",Service Now Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Procom,https://job-openings.monster.ca/process-improvement-specialist-iiroc-toronto-on-ca-procom/222009516,"Toronto, ON","Process Improvement Specialist, IIROC",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
281,Randstad,https://job-openings.monster.ca/python-developer-montreal-qc-ca-randstad/221293292,"Montreal, QC",Python Developer,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Eagle Professional Resources Inc,https://job-openings.monster.ca/automation-business-analyst-calgary-ab-ca-eagle-professional-resources-inc/221337484,"Calgary, AB",Automation Business Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,TAL Group Inc,https://job-openings.monster.ca/intermediate-senior-full-stack-developer-toronto-on-ca-tal-group-inc/221953186,"Toronto, ON",Intermediate/Senior Full Stack Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,"Modis, Inc.",https://job-openings.monster.ca/bi-developer-toronto-on-ca-modis-inc/221254326,"Toronto, ON",BI Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
285,Eagle Professional Resources,https://job-openings.monster.ca/senior-consultant-credit-card-analytics-toronto-on-ca-eagle-professional-resources/221353162,"Toronto, ON","Senior Consultant, Credit Card Analytics",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
286,Procom,https://job-openings.monster.ca/senior-java-developer-cloud-toronto-on-ca-procom/221589218,"Toronto, ON","Senior Java Developer, Cloud",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
287,Randstad,https://job-openings.monster.ca/machine-builder-oakville-on-ca-randstad/221291099,"Oakville, ON",Machine Builder,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Eagle Professional Resources Inc,https://job-openings.monster.ca/task-based-i-it-consultant-toronto-gta-on-ca-eagle-professional-resources-inc/221587854,"Toronto/GTA, ON",Task-Based I&IT Consultant,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
289,"Modis, Inc.",https://job-openings.monster.ca/etl-developer-toronto-on-ca-modis-inc/221294995,"Toronto, ON",ETL Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
290,Procom,https://job-openings.monster.ca/ms-dynamics-crm-developer-toronto-on-ca-procom/222001710,"Toronto, ON",MS Dynamics CRM Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
291,Randstad,https://job-openings.monster.ca/salesforce-developer-level-3-toronto-on-ca-randstad/221799469,"Toronto, ON",Salesforce Developer - Level 3,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
292,Eagle Professional Resources Inc,https://job-openings.monster.ca/programmer-developer-toronto-gta-on-ca-eagle-professional-resources-inc/221198319,"Toronto/GTA, ON",Programmer/Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
293,"Modis, Inc.",https://job-openings.monster.ca/salesforce-developer-toronto-on-ca-modis-inc/221476247,"Toronto, ON",Salesforce Developer,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
294,Procom,https://job-openings.monster.ca/senior-business-systems-analyst-toronto-on-ca-procom/221259078,"Toronto, ON",Senior Business Systems Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
295,Randstad,https://job-openings.monster.ca/electrician-hubbards-ns-ca-randstad/221763252,"Hubbards, NS",Electrician,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Eagle Professional Resources Inc,https://job-openings.monster.ca/developer-ottawa-gatineau-on-ca-eagle-professional-resources-inc/221199104,"Ottawa/Gatineau, ON",Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,"Modis, Inc.",https://job-openings.monster.ca/security-analyst-it-mississauga-on-ca-modis-inc/221585829,"Mississauga, ON",Security Analyst IT,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
298,Procom,https://job-openings.monster.ca/senior-quality-analyst-toronto-on-ca-procom/222002881,"Toronto, ON",Senior Quality Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
299,Randstad,https://job-openings.monster.ca/electrician-brantford-on-ca-randstad/221589864,"Brantford, ON",electrician,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Eagle Professional Resources Inc,https://job-openings.monster.ca/programmer-middleware-developer-toronto-gta-on-ca-eagle-professional-resources-inc/221626807,"Toronto/GTA, ON",Programmer (Middleware) Developer,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
301,Procom,https://job-openings.monster.ca/cyber-security-analyst-toronto-on-ca-procom/221802610,"Toronto, ON",Cyber Security Analyst,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Randstad,https://job-openings.monster.ca/architecte-de-solution-montreal-qc-ca-randstad/221797586,"Montreal, QC",Architecte de solution,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Eagle Professional Resources Inc,https://job-openings.monster.ca/systems-analyst-toronto-gta-on-ca-eagle-professional-resources-inc/221727350,"Toronto/GTA, ON",Systems Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Procom,https://job-openings.monster.ca/google-cloud-sme-toronto-on-ca-procom/221255844,"Toronto, ON",Google Cloud SME,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Randstad,https://job-openings.monster.ca/data-engineer-montreal-qc-ca-randstad/221883241,"Montreal, QC",Data Engineer,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Eagle Professional Resources Inc,https://job-openings.monster.ca/business-analyst-toronto-gta-on-ca-eagle-professional-resources-inc/221550345,"Toronto/GTA, ON",Business Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
307,Procom,https://job-openings.monster.ca/programmer-developer-toronto-on-ca-procom/221507549,"Toronto, ON",Programmer/ Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
308,Eagle Professional Resources Inc,https://job-openings.monster.ca/systems-analyst-toronto-gta-on-ca-eagle-professional-resources-inc/221471618,"Toronto/GTA, ON",Systems Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Randstad,https://job-openings.monster.ca/eam-project-manager-toronto-on-ca-randstad/221459590,"Toronto, ON",EAM Project Manager,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Procom,https://job-openings.monster.ca/technical-business-analyst-mississauga-on-ca-procom/221588539,"Mississauga, ON",Technical Business Analyst,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
311,Eagle Professional Resources Inc,https://job-openings.monster.ca/database-programmer-developer-toronto-gta-on-ca-eagle-professional-resources-inc/221378003,"Toronto/GTA, ON",Database Programmer/Developer,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
312,Procom,https://job-openings.monster.ca/etl-developer-toronto-on-ca-procom/221800149,"Toronto, ON",ETL Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Procom,https://job-openings.monster.ca/business-system-analyst-–-capital-markets-securities-toronto-on-ca-procom/221724317,"Toronto, ON","Business System Analyst – Capital Markets, Securities",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Procom,https://job-openings.monster.ca/senior-front-end-engineer-vancouver-bc-ca-procom/221569623,"Vancouver, BC",Senior Front End Engineer,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
315,Procom,https://job-openings.monster.ca/sas-programmer-2-openings-toronto-on-ca-procom/221188050,"Toronto, ON",SAS Programmer- 2 Openings,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Procom,https://job-openings.monster.ca/senior-java-developer-mississauga-on-ca-procom/221293213,"Mississauga, ON",Senior Java Developer,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
